Year,variable,method,value,parameter_value,growth_rate
2028,effective_tax_rate,10,0.24,,0.0
2029,effective_tax_rate,10,0.24,,0.0
2030,effective_tax_rate,10,0.24,,0.0
2031,effective_tax_rate,10,0.24,,0.0
2032,effective_tax_rate,10,0.24,,0.0
2033,effective_tax_rate,10,0.24,,0.0
2034,effective_tax_rate,10,0.24,,0.0
2025,effective_tax_rate,cagr,0.24579384264292445,0.02697877296099338,0.02697877296099338
2026,effective_tax_rate,cagr,0.252425058918798,0.02697877296099338,0.02697877296099338
2027,effective_tax_rate,cagr,0.25923517727303363,0.02697877296099338,0.02697877296099338
2028,effective_tax_rate,cagr,0.26622902426418565,0.02697877296099338,0.02697877296099338
2029,effective_tax_rate,cagr,0.27341155666543593,0.02697877296099338,0.02697877296099338
2030,effective_tax_rate,cagr,0.2807878649776245,0.02697877296099338,0.02697877296099338
2031,effective_tax_rate,cagr,0.2883631770370579,0.02697877296099338,0.02697877296099338
2032,effective_tax_rate,cagr,0.2961428617206514,0.02697877296099338,0.02697877296099338
2033,effective_tax_rate,cagr,0.30413243275103174,0.02697877296099338,0.02697877296099338
2034,effective_tax_rate,cagr,0.3123375526042964,0.02697877296099338,0.02697877296099338
2025,effective_tax_rate,slope,0.2518951709641033,0.0065925562006600765,0.0524714159228401
2026,effective_tax_rate,slope,0.2584877271647634,0.0065925562006600765,0.026171824475347272
2027,effective_tax_rate,slope,0.26508028336542344,0.0065925562006600765,0.025504329636732992
2028,effective_tax_rate,slope,0.27167283956608357,0.0065925562006600765,0.02487003603950444
2029,effective_tax_rate,slope,0.27826539576674364,0.0065925562006600765,0.024266526647233944
2030,effective_tax_rate,slope,0.2848579519674037,0.0065925562006600765,0.023691613477466955
2031,effective_tax_rate,slope,0.2914505081680638,0.0065925562006600765,0.02314331109638279
2032,effective_tax_rate,slope,0.29804306436872385,0.0065925562006600765,0.02261981371073296
2033,effective_tax_rate,slope,0.3046356205693839,0.0065925562006600765,0.022119475300066416
2034,effective_tax_rate,slope,0.311228176770044,0.0065925562006600765,0.021640792328678327
2025,effective_tax_rate,man_inp_growth,0.2560904066883945,0.07,0.07
2026,effective_tax_rate,man_inp_growth,0.27401673515658215,0.07,0.07
2027,effective_tax_rate,man_inp_growth,0.2931979066175429,0.07,0.07
2028,effective_tax_rate,man_inp_growth,0.31372176008077096,0.07,0.07
2029,effective_tax_rate,man_inp_growth,0.33568228328642497,0.07,0.07
2030,effective_tax_rate,man_inp_growth,0.3591800431164747,0.07,0.07
2031,effective_tax_rate,man_inp_growth,0.38432264613462797,0.07,0.07
2032,effective_tax_rate,man_inp_growth,0.4112252313640519,0.07,0.07
2033,effective_tax_rate,man_inp_growth,0.4400109975595356,0.07,0.07
2034,effective_tax_rate,man_inp_growth,0.4708117673887031,0.07,0.07
2025,operating_margin,5,0.3600000000000001,,-0.09999999999999976
2026,operating_margin,5,0.32,,-0.20000000000000007
2027,operating_margin,5,0.28,,-0.29999999999999993
2028,operating_margin,5,0.24000000000000002,,-0.4
2029,operating_margin,5,0.2,,-0.5
2025,operating_margin,10,0.38000000000000006,,-0.04999999999999993
2026,operating_margin,10,0.3600000000000001,,-0.09999999999999976
2027,operating_margin,10,0.33999999999999997,,-0.15000000000000013
2028,operating_margin,10,0.32,,-0.20000000000000007
2029,operating_margin,10,0.30000000000000004,,-0.2499999999999999
2030,operating_margin,10,0.28,,-0.29999999999999993
2031,operating_margin,10,0.26,,-0.35
2032,operating_margin,10,0.24000000000000002,,-0.4
2033,operating_margin,10,0.22000000000000003,,-0.44999999999999996
2034,operating_margin,10,0.2,,-0.5
2025,sales_to_capital,5,1.6600000000000001,,-0.0235294117647058
2026,sales_to_capital,5,1.62,,-0.04705882352941171
2027,sales_to_capital,5,1.58,,-0.07058823529411762
2028,sales_to_capital,5,1.54,,-0.09411764705882353
2029,sales_to_capital,5,1.5,,-0.11764705882352944
2025,sales_to_capital,10,1.6800000000000002,,-0.011764705882352788
2026,sales_to_capital,10,1.6600000000000001,,-0.0235294117647058
2027,sales_to_capital,10,1.64,,-0.03529411764705881
2028,sales_to_capital,10,1.62,,-0.04705882352941171
2029,sales_to_capital,10,1.6,,-0.05882352941176461
2030,sales_to_capital,10,1.58,,-0.07058823529411762
2031,sales_to_capital,10,1.5599999999999998,,-0.08235294117647063
2032,sales_to_capital,10,1.54,,-0.09411764705882353
2033,sales_to_capital,10,1.52,,-0.10588235294117643
2034,sales_to_capital,10,1.5,,-0.11764705882352944
2025,sales_to_capital,cagr,1.6076407324824495,-0.06765148804886001,-0.06765148804886001
2026,sales_to_capital,cagr,1.4988814446820526,-0.06765148804886001,-0.06765148804886001
2027,sales_to_capital,cagr,1.3974798845404868,-0.06765148804886001,-0.06765148804886001
2028,sales_to_capital,cagr,1.3029382908329739,-0.06765148804886001,-0.06765148804886001
2029,sales_to_capital,cagr,1.214792576622285,-0.06765148804886001,-0.06765148804886001
2030,sales_to_capital,cagr,1.1326100511430786,-0.06765148804886001,-0.06765148804886001
2031,sales_to_capital,cagr,1.0559872958041538,-0.06765148804886001,-0.06765148804886001
2032,sales_to_capital,cagr,0.9845481838823111,-0.06765148804886001,-0.06765148804886001
2033,sales_to_capital,cagr,0.9179420341868701,-0.06765148804886001,-0.06765148804886001
2034,sales_to_capital,cagr,0.8558418896315308,-0.06765148804886001,-0.06765148804886001
2025,sales_to_capital,slope,1.66494407122987,-0.13809256060217318,-0.03441851408179064
2026,sales_to_capital,slope,1.5268515106276968,-0.13809256060217318,-0.08294126090383702
2027,sales_to_capital,slope,1.3887589500255237,-0.13809256060217318,-0.09044269180138054
2028,sales_to_capital,slope,1.2506663894233505,-0.13809256060217318,-0.09943594646114451
2029,sales_to_capital,slope,1.1125738288211773,-0.13809256060217318,-0.11041518487263746
2030,sales_to_capital,slope,0.974481268219004,-0.13809256060217318,-0.12411990739391077
2031,sales_to_capital,slope,0.8363887076168308,-0.13809256060217318,-0.14170878918437912
2032,sales_to_capital,slope,0.6982961470146578,-0.13809256060217318,-0.16510572099382814
2033,sales_to_capital,slope,0.5602035864124846,-0.13809256060217318,-0.19775644072009257
2034,sales_to_capital,slope,0.42211102581031135,-0.13809256060217318,-0.2465042422996807
2025,sales_to_capital,man_inp_growth,1.8449920407513531,0.07,0.07
2026,sales_to_capital,man_inp_growth,1.974141483603948,0.07,0.07
2027,sales_to_capital,man_inp_growth,2.1123313874562246,0.07,0.07
2028,sales_to_capital,man_inp_growth,2.2601945845781604,0.07,0.07
2029,sales_to_capital,man_inp_growth,2.418408205498632,0.07,0.07
2030,sales_to_capital,man_inp_growth,2.587696779883536,0.07,0.07
2031,sales_to_capital,man_inp_growth,2.768835554475384,0.07,0.07
2032,sales_to_capital,man_inp_growth,2.962654043288661,0.07,0.07
2033,sales_to_capital,man_inp_growth,3.1700398263188676,0.07,0.07
2034,sales_to_capital,man_inp_growth,3.3919426141611884,0.07,0.07
2024,FCFF,ttm,9137513957.772425,,
2024,FCF,ttm,6159000000.0,,
2024,EBIT,ttm,7832000000.0,,
2024,CapEx,ttm,1847000000.0,,
2024,Depreciation And Amortization,ttm,2461000000.0,,
2024,Delta WC,ttm,-2566000000.0,,
2024,Tax Provision,ttm,1689000000.0,,
2024,Revenue,ttm,32496000000.0,,
2024,EBITDA,ttm,10293000000.0,,
2024,Net Income,ttm,5367000000.0,,
2024,Total Debt,ttm,16113000000.0,,
2024,Total Equity,ttm,3550000000.0,,
2024,Cash,ttm,817000000.0,,
2024,Operating Cash Flow,ttm,8006000000.0,,
2024,Ordinary Shares Number,ttm,77280496.0,,
2024,Net Debt,ttm,9970000000.0,,
2024,Current Assets,ttm,8093000000.0,,
2024,Current Liabilities,ttm,10908000000.0,,
2024,Pretax Income,ttm,7057000000.0,,
2024,Total Assets,ttm,27008000000.0,,
2024,Interest Expense,ttm,775000000.0,,
2024,effective_tax_rate,ttm,0.23933682868074252,,
2024,ReinvestmentRate,ttm,0.2835748005860329,,
2024,capital_invested,ttm,18846000000.0,,
2024,ROCE,ttm,0.31611556604968827,,
2024,operating_margin,ttm,0.24101427868045297,,
2024,sales_to_capital,ttm,1.7242916268704234,,
2024,FCFE,ttm,9137513957.772425,,
