Year,variable,method,value,parameter_value,growth_rate
2032,sales_to_capital,10,0.730130904951622,,-0.14168339355011383
2033,sales_to_capital,10,0.715065452475811,,-0.15939381774387806
2034,sales_to_capital,10,0.7,,-0.1771042419376423
2025,sales_to_capital,cagr,0.7405408017672045,-0.12944587936238572,-0.12944587936238572
2026,sales_to_capital,cagr,0.6446808464787226,-0.12944587936238572,-0.12944587936238572
2027,sales_to_capital,cagr,0.5612295673981972,-0.12944587936238572,-0.12944587936238572
2028,sales_to_capital,cagr,0.4885807125221662,-0.12944587936238572,-0.12944587936238572
2029,sales_to_capital,cagr,0.42533595255023343,-0.12944587936238572,-0.12944587936238572
2030,sales_to_capital,cagr,0.3702779661479305,-0.12944587936238572,-0.12944587936238572
2031,sales_to_capital,cagr,0.322347009211396,-0.12944587936238572,-0.12944587936238572
2032,sales_to_capital,cagr,0.2806205171441918,-0.12944587936238572,-0.12944587936238572
2033,sales_to_capital,cagr,0.24429534753533444,-0.12944587936238572,-0.12944587936238572
2034,sales_to_capital,cagr,0.21267232144948345,-0.12944587936238572,-0.12944587936238572
2025,sales_to_capital,slope,0.6620120146224675,-0.1481474647399274,-0.22176160197265127
2026,sales_to_capital,slope,0.51386454988254,-0.1481474647399274,-0.223783649643297
2027,sales_to_capital,slope,0.3657170851426127,-0.1481474647399274,-0.2883006130191139
2028,sales_to_capital,slope,0.21756962040268535,-0.1481474647399274,-0.40508762307934476
2029,sales_to_capital,slope,0.06942215566275789,-0.1481474647399274,-0.6809198107057917
2030,sales_to_capital,slope,-0.07872530907716957,-0.1481474647399274,-2.134008420303238
2031,sales_to_capital,slope,-0.22687277381709703,-0.1481474647399274,1.8818276673224315
2032,sales_to_capital,slope,-0.37502023855702427,-0.1481474647399274,0.6529979875829548
2033,sales_to_capital,slope,-0.5231677032969517,-0.1481474647399274,0.39503858594394403
2034,sales_to_capital,slope,-0.6713151680368792,-0.1481474647399274,0.28317394939771057
2025,sales_to_capital,man_inp_growth,0.9102003414911782,0.07,0.07
2026,sales_to_capital,man_inp_growth,0.9739143653955608,0.07,0.07
2027,sales_to_capital,man_inp_growth,1.04208837097325,0.07,0.07
2028,sales_to_capital,man_inp_growth,1.1150345569413775,0.07,0.07
2029,sales_to_capital,man_inp_growth,1.193086975927274,0.07,0.07
2030,sales_to_capital,man_inp_growth,1.2766030642421833,0.07,0.07
2031,sales_to_capital,man_inp_growth,1.365965278739136,0.07,0.07
2032,sales_to_capital,man_inp_growth,1.4615828482508757,0.07,0.07
2033,sales_to_capital,man_inp_growth,1.563893647628437,0.07,0.07
2034,sales_to_capital,man_inp_growth,1.6733662029624277,0.07,0.07
2024,FCFF,ttm,2751423035.522066,,
2024,FCF,ttm,3301000000.0,,
2024,EBIT,ttm,4368000000.0,,
2024,CapEx,ttm,779000000.0,,
2024,Depreciation And Amortization,ttm,1435000000.0,,
2024,Delta WC,ttm,1304000000.0,,
2024,Tax Provision,ttm,824000000.0,,
2024,Revenue,ttm,22419000000.0,,
2024,EBITDA,ttm,5803000000.0,,
2024,Net Income,ttm,2387000000.0,,
2024,Total Debt,ttm,15681000000.0,,
2024,Cash,ttm,1112000000.0,,
2024,Operating Cash Flow,ttm,4080000000.0,,
2024,Net Debt,ttm,11798000000.0,,
2024,Current Assets,ttm,9921000000.0,,
2024,Current Liabilities,ttm,6095000000.0,,
2024,Pretax Income,ttm,3716000000.0,,
2024,Total Assets,ttm,32450000000.0,,
2024,Interest Expense,ttm,652000000.0,,
2024,effective_tax_rate,ttm,0.2217438105489774,,
2024,ReinvestmentRate,ttm,0.9926636568848759,,
2024,capital_invested,ttm,26355000000.0,,
2024,ROCE,ttm,0.1657370517928287,,
2024,operating_margin,ttm,0.1948347383915429,,
2024,sales_to_capital,ttm,0.8506545247581104,,
2024,FCFE,ttm,2751423035.522066,,
