Year,variable,method,value,parameter_value,growth_rate
2026,sales_to_capital,5,2.1103336045565504,,1.4811224489795922
2027,sales_to_capital,5,2.7402224030377,,2.2216836734693874
2028,sales_to_capital,5,3.37011120151885,,2.9622448979591836
2029,sales_to_capital,5,4.0,,3.7028061224489797
2025,sales_to_capital,10,1.1655004068348251,,0.37028061224489806
2026,sales_to_capital,10,1.4804448060754,,0.7405612244897959
2027,sales_to_capital,10,1.795389205315975,,1.1108418367346937
2028,sales_to_capital,10,2.1103336045565504,,1.4811224489795922
2029,sales_to_capital,10,2.425278003797125,,1.8514030612244894
2030,sales_to_capital,10,2.7402224030377,,2.2216836734693874
2031,sales_to_capital,10,3.0551668022782748,,2.5919642857142855
2032,sales_to_capital,10,3.37011120151885,,2.9622448979591836
2033,sales_to_capital,10,3.685055600759425,,3.332525510204081
2034,sales_to_capital,10,4.0,,3.7028061224489797
2025,sales_to_capital,cagr,0.7366718227203074,-0.13389381046882232,-0.13389381046882232
2026,sales_to_capital,cagr,0.6380360253112727,-0.13389381046882232,-0.13389381046882232
2027,sales_to_capital,cagr,0.5526069506659644,-0.13389381046882232,-0.13389381046882232
2028,sales_to_capital,cagr,0.47861630034974195,-0.13389381046882232,-0.13389381046882232
2029,sales_to_capital,cagr,0.41453254014342467,-0.13389381046882232,-0.13389381046882232
2030,sales_to_capital,cagr,0.3590291987803015,-0.13389381046882232,-0.13389381046882232
2031,sales_to_capital,cagr,0.31095741128603865,-0.13389381046882232,-0.13389381046882232
2032,sales_to_capital,cagr,0.26932213859543014,-0.13389381046882232,-0.13389381046882232
2033,sales_to_capital,cagr,0.23326157121527571,-0.13389381046882232,-0.13389381046882232
2034,sales_to_capital,cagr,0.2020292906093179,-0.13389381046882232,-0.13389381046882232
2025,sales_to_capital,slope,0.5923928064347448,-0.1669237622121319,-0.3035228707509873
2026,sales_to_capital,slope,0.4254690442226129,-0.1669237622121319,-0.2817788474116446
2027,sales_to_capital,slope,0.258545282010481,-0.1669237622121319,-0.39232880624047106
2028,sales_to_capital,slope,0.09162151979834898,-0.1669237622121319,-0.6456267966451046
2029,sales_to_capital,slope,-0.0753022424137828,-0.1669237622121319,-1.8218837951991684
2030,sales_to_capital,slope,-0.2422260046259146,-0.1669237622121319,2.2167170174679844
2031,sales_to_capital,slope,-0.4091497668380466,-0.1669237622121319,0.689124037156635
2032,sales_to_capital,slope,-0.5760735290501786,-0.1669237622121319,0.407977165677343
2033,sales_to_capital,slope,-0.7429972912623104,-0.1669237622121319,0.28976120893343804
2034,sales_to_capital,slope,-0.9099210534744422,-0.1669237622121319,0.2246626793598907
2025,sales_to_capital,man_inp_growth,0.9100949281258477,0.07,0.07
2026,sales_to_capital,man_inp_growth,0.9738015730946571,0.07,0.07
2027,sales_to_capital,man_inp_growth,1.0419676832112832,0.07,0.07
2028,sales_to_capital,man_inp_growth,1.1149054210360732,0.07,0.07
2029,sales_to_capital,man_inp_growth,1.1929488005085984,0.07,0.07
2030,sales_to_capital,man_inp_growth,1.2764552165442005,0.07,0.07
2031,sales_to_capital,man_inp_growth,1.3658070817022945,0.07,0.07
2032,sales_to_capital,man_inp_growth,1.4614135774214552,0.07,0.07
2033,sales_to_capital,man_inp_growth,1.5637125278409572,0.07,0.07
2034,sales_to_capital,man_inp_growth,1.6731724047898242,0.07,0.07
2024,FCF,ttm,8186000000.0,,
2024,CapEx,ttm,4893000000.0,,
2024,Delta WC,ttm,-726000000.0,,
2024,Tax Provision,ttm,687000000.0,,
2024,Revenue,ttm,56448000000.0,,
2024,Net Income,ttm,7094000000.0,,
2024,Total Debt,ttm,17039000000.0,,
2024,Total Equity,ttm,56455000000.0,,
2024,Cash,ttm,7128000000.0,,
2024,Operating Cash Flow,ttm,13079000000.0,,
2024,Net Debt,ttm,9911000000.0,,
2024,Current Assets,ttm,32499000000.0,,
2024,Current Liabilities,ttm,15166000000.0,,
2024,Pretax Income,ttm,7918000000.0,,
2024,Total Assets,ttm,86965000000.0,,
2024,effective_tax_rate,ttm,0.08676433442788584,,
2024,capital_invested,ttm,66366000000.0,,
2024,sales_to_capital,ttm,0.8505560075942501,,
